order_id,products
375501,895 2390 3407 24852 31477 31808 35762 45478 48988
1309230,8277 23233 24852 27845 32655 39055 47885 49621
1465759,5258 9020 37250
2549068,1999 16083 21137 27845 38689 42736 43961 44570 45066 45374 49683
1266461,45 4799 5550 6193 8138 13110 15592 15937 16797 21137 22935 26768 27845 30489 31506 35628 40604 41844 45535 46045 47209
3152870,6095 12099 17600 21137 24852 30489 31040 35221
2280365,10 14126 24852 41220
1880818,13176 27481 27985 35628 37042 43826
2027093,5393 14702 21137 36695
2288072,5785 10017 11737 21903 24852 25146 25527 28204 34243 34429 34969 45007
55661,4163 8277 21137 26940 27156 45007 47209
644922,1811 25443 33846 34582
3127134,196 9839 11540 14414 17313 21573 27757 31759 37104
2426267,1408 2295 9839 13176 27521 31040 35921 45066 46906 47766
415974,21903
2847283,10749 11520 16249 16589 16953 22935 24838 26324 27966 38693 39877 41544
3166898,11520 13712 17878 21903 24852 26209 38293 47766
933233,13198 17461 17871 18140 21616 24838 25466 25931 26090 26209 31717 34137 35535 40723 41220
1607850,1695 1936 13176 15923 16759 17766 17835 19663 23594 24838 24852 25146 27437 36724 47329 49192
1286294,9065 13147 20463 24852 42495
2958289,6184 9076 13575 16797 19691 21288 26604 29223 38928 39657 43352
540996,13176 14129 23291 24838 33929
2585183,21137 39275
2652285,5077 8277 18523 21137 21903 23029 24852 24964 27344 27845 32864 33497 36127 37029 43352 44479 44632 48857 49683
2031447,2120 21338 22610 22959 27985 47977
2732725,38928
2744740,7521 24852 37011
2966381,3020 6849 8912 10011 10070 13176 16747 17794 20583 22210 22935 24838 25767 27521 33668 34134 39558 40723 41213 42345 43875 45007 46949 47156 47209 49111
1867874,4006 6448 9762 25065 29848 35584 36598 38374 39698
1278011,3594 4192 5262 6686 8424 8920 16185 16920 19348 21553 24852 27196 34969 35560 45066 45123 47766
3283662,3265 12341 13176 21292 21903
3383156,24852
754144,196 6760 8048 8571 12341 12427 13176 16714 16797 18023 21288 21769 22802 23423 27038 31759 32478 35561 35886 38200 39534 43154 43352 46149 49235
1697499,2966 4472 5212 8518 21903 24838 24852 31459 32578 33120 33198 35221 42244 43726 45453
3263351,3044 3693 22242 23020 23165 36695 37307 38371 47626
2452812,4920 5450 22220 30142 36011 40310 42736 46955
1464346,13176 21195 21903 31912
2971273,7644 21709 29553 43183
2045399,32684
2415280,25 260 1463 6046 6348 7835 9595 10518 12341 12357 13870 14467 17284 17600 21137 21903 22594 22825 23044 24561 24852 25472 25513 25753 26209 27845 27966 28849 30117 30489 30561 32734 37646 38250 42265 42342 42828 48628
1064549,1158 2148 2966 16615 16797 20496 21288 22802 29447 41836 43352
834807,4410 6567 7452 8424 12606 14447 15467 18523 18926 19660 21616 21903 24852 26128 27086 30489 34969 35045 35547 36011 38689 39216 39275 42265 43158 44359 45007 45066 46802 47626 47766 48946 49424 49683
3313150,196 6686 18468 18987 19691 24852
1900363,33575
1584866,169 5976 9175 16797 21288 26604 27966 39275 49628
1857478,9534 21376 23029 25513 27662 37067 47209
2678618,3594 5794 18523 19156 24852 25804 30038 30850 32553 33754 38185 44475 46676
1188238,27958
2193922,28842 33021 34050
165240,43394
634019,1689 1940 4724 12496 16953 17224 22186 27086 27307 31981 36114 36316 39275 42460 43352 47890 48299
3417083,7468 17122 19348 22559 24852
1861649,24852 39408 49325
2876661,2295 24852 26209 27104 34243 46979
929191,23888 28836 37654 38818 39581 47097
452298,1747 12341 17419 30450 37687 39534 43154
1809090,5479 9076 13176 18389 19156 22035 23719 24838 30489 33754 39275 43295 46676 49175
300234,1463 13176 16797 19821 20580 20583 21137 22035 22149 22220 22752 23233 23554 27966 30233 30489 35887 36011 36606 38164 40706 41588 43122 46847 47209
282617,2263 17341 23761 23909 24852 28993 34969 42360 47626 49683
461611,5764 26165 32689 49235
262590,12343 17600 19057 21137 21614 22969 23233 24518 24852 29447 30233 42719 49621
81420,36650
236533,4210 8193 29487 31683
2583475,8424 19660 24852 47626
1691969,4210 13198 16797 19019 25890 26604 26882 27344 28199 31343 36606 41220 41290 41950 47890
557053,21903 24838 24852 45948
356047,9405 28572 34448 40363
1060431,5077 9421 21137 45007
2614496,18677 21137 24830 24852 27541 32201 41597 44781 46802 48186
1239076,7010 15613 24535 25931 33572 41290 47498
3115517,45 15290 22220 26384 36305 38510 39877
1071012,24964 27392 33214 33352 34050 45066 47766
35125,1577 8518 20574 21616 27413 34557 40706 45946 47156
2387079,432 2038 10561 14146 14228 15324 15424 22053 23909 28204 34160 36393 41680 43565 44799 47145 47962
2533771,93 13176 14126 26369 47209
54031,2772 14168 24852 26604 32244 33731 33852 38799
476192,4534 5947 6309 6974 10374 11065 12620 12945 13716 14509 15252 16754 17805 21699 22959 24852 29094 31981 33231 34185 40553 42723 43209 43530 43993 45443 47827 49036
3391015,1663 4605 5640 13077 21137 21405 24841 24852 25199 26209 28204 38689 41220 47626 47766 49683
2993623,21137 24125 25072 39747
2084319,1202 8424 19348 23401 24184 24852 28204 38028 38050 46361 47366
1053692,5802
3255488,5330 10312 23909 27117 30597 39200 46656 47815 48946
1073880,3298 4210 4896 8811 9076 9243 10127 11014 17008 19643 21546 22767 24297 24852 25804 26312 37553 38228 39351 39457 40648 43772 47079 48520
1217186,2925 4103 20915 43680 48183
605958,10761 13351 17600 18926 20114 20842 24852 25093 26209 28849 29487 33754 34969 42585 47144 47209 49683
2638079,6087 13176 22614 34005 36472 43352 46802
279184,939 2298 2661 4472 4658 14177 14778 21137 21174 22227 22935 23579 24830 24964 26346 31257 34126 35921 36070 47209 47717 47900
2832379,8424 21137 24852 25890 38293 38689 40198 41290 41658 45066 49628
3382490,19894 26209 36177 45007 47766
1615124,8277 8903 11520 13176 21344 21903 24841 47209 48679
1360897,18288 24852 47766
3354659,32455 37710
1425366,4920 25890 46906
309407,5025 21137 21903 30391 49235
360089,9261 16768 18886 25691 27730 28199 35507 38349 41290 47357
1784626,32478
171502,24852 42536 44560 47977 49235
1368525,3290 9595 9901 14705 16349 16797 24184 24852 27086 27695 28946 29553 34243 36070 39430 39719 41787 47626
2255894,9076 10326 13176 21137
2847647,24838 26620 28985 29942 41329 46294
1151297,3896 9177 13176 14678 21137 23230 27845 43122 47830
2812421,21903 33120 45570 46979 47156 49192 49683
2405784,3952 8277 9825 13870 17600 18838 21137 23054 24561 24852 25936 27344 27845 28204 28985 30949 32689 34448 35221 38313 43961 44560 45013
2591522,4210 37377 40332
1351283,38444
2588173,49 6104 8193 8424 9825 16848 23236 24799 24830 24852 27900 28204 28465 28849 29987 31467 42585 45603 45646 47059 48679 49683
2631388,11512 18362 45066
1586999,671 4421 6347 7388 9203 13176 13517 13646 13740 14126 15995 16070 17948 19660 20670 21137 21417 22416 23375 24195 24489 27966 28058 36857 36869 37158 40310 43122 43875 45948
1765225,5097 7762 15412 17769 21616 23909 39719 40338 41290 42450
516456,4297 18019 19348 19835
2639836,8490 10753 13176 17847 18465 25890 26131 27730 28465 43182 43662 47144 47209
229107,8193 22935
3153085,16696 26698 32566 34504 43967
832555,4957 17316 18926 23763 24852 31764 40174 41148 45066 49235 49517
2836317,3880 4605 7673 9390 13176 14197 14218 17484 17794 17872 21903 22935 24964 25346 26209 27104 27247 27521 28553 28849 28985 30776 32734 35951 38256 39322 39475 40604 42244 42701 42768 44359 47766
465787,12481 23909 27086
2963953,4350 5876 8518 13176 13984 14633 19660 21019 21137 21903 24964 26010 28920 28985 31635 34126 34243 38312 39225 40824 42404 44233 44953 46667 46979 47209 47626
3031637,311 432 12016 12107 17706 20015
972316,5385 6489 10613 25146 30223 33129 40709 47941
2063222,6184 9839 10326 15200 21137 21292 27845 28413 39001 39275
1705296,8277 10132 20574 20842 20890 21137 24024 26790 32652 33352 34160 47209
3211717,1025 3115 21461 32230
920455,5479 21903 24852 30024 38689
2945570,11992 23687 24852 36956 38683 43295 44632 45447
2880022,7124 24852
1212692,16797 21292 26900 43352
2521893,9839 13885 41220 44113
545878,3873 10070 19660 21137 24920 27966 39561
1094935,277 12341 19110 20197 43822 49683
137834,8087 8309 19816 30727 36865 38689 43662
1072640,5970 13083 32271 40706
1651024,16732
423831,9387 11777 16797 19348 19691 21288 24852 26604 28204 47626
1935705,8048 12341 13176 21137 31422
2913795,21386 22802 42500
2302664,24852 27086 46411
2190215,890 2825 3957 8518 13380 14814 27845 30252 32578 39877 40709 42736
2750269,24838
3123279,24852 40310
1844308,4713 11826 24852 32047 32303 36130 47169
1383105,13249 21137 21903 27845 29487 38689 41787 45767 47766
179209,4920 14715 20119 24852 28199 39947 42265
916025,45066
2509627,24964 42736 47626 47766 49235
3305178,16283 21903 23985 33147 42392
864274,1408 4950 6631 7815 9075 10892 17122 18432 18721 24852 27033 27360 32650 43772 48205 48746
2826151,13176 22935 22963 27729 27966 36550 39560 40852 48595
76527,11046
628837,1694 3807 5357 12144 13497 15399 15429 17807 24810 27966 38087 39128 40560 43119 46283 47229 48493 49416
564216,7781 24535 24852 27845
416141,5450 13198 13733 17461 21903 22713 22825 26209 26497 29487 37131 38293 44142 44632 48679
945064,1439 3952 5876 8174 13176 18479 18918 27845 27966 39928 42701 43122 47209 48679
3400033,30591 32455 37710 45128
614720,1330 12341 24852
560287,15175 19682 21386 24644 25706 26298
1082568,5077 16338 17617 27356 39921
2743294,13176 40199 46562
2540377,5385 28204 42736 45186
1168571,5985 10173 12341 13042 21903
2516930,2855 7388 15285 21294 32747
3023896,12341 27323 30827 39108 43352
388898,196 6760 16732 37710
1110665,21616 21903 34358 44632 47626
2780033,13646 17533 17997 18095 20084 21019 21709 22683 22993 34050
1746731,16797 22028 32689 37104 46562
3257892,935 4605 5077 8518 9901 24852 33819 37066
2082619,7049 11030 21903 39450 45007
626341,16797 26497 27511 29429 32655
1669423,9411
1930086,5491 9051 17553 18606 21137 22035 24024 37947 47626 48559
2297520,19073 41098
1503731,18362 21137 21903 24852 24964 29487 46654 49111
278388,4920 6347 12797 17579 21903 23044 24852 30489 42221 45066
1223886,19660 27464 34254 39636 39982 43803 49235
724615,2078 2770 9932 24852 28842 30696 34050 37215 48797
1369205,4920 21137 28849 37687 38689 44632
1487456,21903 24184 24852 41149 41697
2625663,11463 13159 13249 22719 26882 27323 28993 29309 32303 32465 45054 47163
1502089,21137 47402
3293120,5450 8277 27966 32177 37067 37766 39275 46802 47626
3104234,1823 7412 16913 18502 22240 37349 46616
1974460,1217 14233 24649 39982 48370
994093,4920 4957 8277 11352 13176 21137 31737 40174 44275 49520
2392205,2480 4957 12341 13176 18200 21903 21937 27104 32689 33754 39877 41544 43304 48745 48775
1930760,18465 24852 24964 26209 28985 32201 33000 38293 43352 45066 47626
822977,7304 13176 14084 18918 19057 19446 20995 27104 27521 28851 30391 30406 33401 36517 37687 43830 44142 46979 47766
2137552,5157 13176 21288 23423 23876 43352
3025652,9405 13712 16797 19154 19376 21903 24852 25890 38293 41950 47626 47766
2220211,18288 25705 27548 39097
3311781,4658 4957 8061 14917 18523 25362 25513 33754 33787
815212,11520 16757 21903 24852 28204 43122
997205,3594 24852 44522 47766
1837839,6934 17189 33134 44384
2774184,5077 30353
1191424,5550 27237 28427
1664783,4605 5438 12016 13517 15592 21137 24852 25931 28985 30570 34358 34969 38288 39180 43789 48679
737965,14788
3041183,1700 12212 12894 18104 31136 31829 32019
360603,2326 5876 6291 6347 7673 10749 13176 15984 22935 23244 27104 38662 40146 41950 45063 47209
823802,2855 16185 21903 22935 24759 24964 27845 30391 30489 35108 42719 45603
852999,24852 28590
2113451,17530 18811 24852 35383 40852 41950 48186
2412239,4920 13176 21903 29500 36126 43295 45066 49235
898251,17518
2697609,196 1831 2962 4306 7521 16696 19348 19849 24852 29685 30340 31888 32403 34503 36316 37436 40285 42443 43409 44666 47977 48527 49492
1100632,11520 23102 24024 36011
1506410,13176 35470
2496397,18465 39275 47209
2693842,8277 8859 13176 27966
1030971,14447 24799 28465 28985 36865 40706 47144
1823978,12163 13629 21903 25659 26096 30391 41149 46802
2241956,2078 2450 3957 9550 14814 22220 24852 26683 27344 27690 27966 29307 34282 46955 47610 48559
2628606,5769 12732 21137 42768 43352
2910956,8277 10749 11266 13176 21137 21903 27086 35951 37665 39275 39928 40706 42244 45007 46979 47209 48745 49683
627928,6656 24852 25890 28204 34214 47912
2513236,8670 11250 12872 14882 22395 28849 32717 34358 44142
2508898,210 1940 2120 11512 13176 14999 21646 33198
2973397,156 17896
3087694,2054 3358 7350 7388 25861 26209 33198 36011 45447
2988106,8195 16185 27730 41290 41844
1195095,4257 5782 17334 17487 18610 19863 24852 29938 32691 40002 40203 44254 47185 47626 49352
2636551,13176
1038424,3397 4920 5973 8277 24799 29675 30391 36011 38028
782462,311 4605 5479 13176 30489 34126 47626
1035790,2452 2537 3957 5450 5514 6348 6361 11352 13176 18176 18811 19046 19057 22035 22935 23047 23801 24561 24852 26790 27086 27966 28745 34844 44116 45066 45416 46969 47209
2882437,8390
37040,13176 14218 30635 47209
665344,6052 24852 32030 33000 47357
612896,1463 11440 14378 18281 24852 33198 38656 41844 42139 42606
147128,5479 16185 26209 26497 29487 29987 33352 40709 44632 46802 47626 47766
719740,20842 24852 35507 48800
831119,8048 8571 8803 12341 13176 16797 17122 20940 21288 30827 33000 33768 38768 43352
2519878,7361 41836 47766
526327,5646 6347 11520 12341 18564 18677 24830 26315 30391 44359
1137073,18176 27949 33407 46584
623396,4350 4367 5212 5450 8193 9210 23734 24852 29798 39993 43143 43766 45210 46107
1217300,5077 5646 13176 18465 46676 47658 47766
404665,7673 13176 21903 39121 45007 47209 47766
1502223,11140 22760 24852 28745 42585 48894
2569967,12341 13176 37687 47402
2922536,1819 5077 8744 14147 20650 20995 23909 24852 25869 30776 34234 36865 37489 38739
525229,17634 21938 26497 34969 35042 47435 49683
755905,4210 8638 18871 21471 22754 29406 30696 47766
380012,4451 21903 25705 30385 30489 40396 46175 47766
2885352,46822
2637540,311 432 1940 3381 3952 4658 5025 5077 5450 5825 8193 9200 9741 11432 11629 16168 16759 17461 18721 22935 23375 24838 26317 28123 29818 34358 34969 35548 39000 41065 45633 47672
2047540,10441 39657
3068631,3800 7134 7240 17678 23540 26201
2132455,4137 17794 24184 39301
2437814,20842 40332 49279
1111104,5876 11961 19660 26209
2333688,17858 28449 31317 35507 49235
558700,5450 5808 13249 16797 18610 20015 24852 25533 25753 26201 26209 26604 28862 32096 32740 34358 34448 40961 42244 42736 48219
3103820,432 8277 13176 13605 14992 16797 17468 18523 21137 21616 21903 22451 24024 27690 31663 31717 33731 35108 36117 37524 42300 42736 45066 46676 46979 47209 47626
679147,3042 9175 10957 18818 20914 26172 32707
2030504,9092 19678 21616 22935 27521 27966 39275
744604,3849 22993 30489 42265 47144
41192,6948 8518 13176 13198 19660 21938 23288 26882 32740 34050 47209
857405,4605 7825 13944 24852 35921 39170 44267 48205
1284586,5785 24838 27086 33754 47626
2080877,27325
122427,4451 13176 17027 21137 27966 39877 44275
1583454,16797 35951
3130846,703 7026 7350 8352 16874 17715 19660 22699 23580 27288 28427 29921 30233 32837 37250 40376 43568 46226 47993
2059974,19611 33214
1483168,196 264 2336 6074 6187 7058 8590 9076 10492 11855 11859 12481 13194 14197 16797 21689 21938 24852 33129 35824 39127 43279 44487 45283 47366 49054
2358585,5251 7035 11250 13176 17550 21903 22672 25890 30406 41149 49191
1836277,8048 45806
3096609,4920 12606 24852 45064
2870673,17693 37710 37919 48761
1928456,11777 13176 16797 20919 21288 24186 28730 41148
1122623,24852 24964 27521 30391
10176,17317 24852 39719 39746 40486
190186,2298 3819 6297 8339 13176 13712 15740 15803 18765 20186 21137 21174 27966 30563 32740 33320 33569 40146 48679 49224
1321860,3957 5514 8638 24857 26604 27443 28242 31663 39275 40063 40712
3197292,24184 27845 28593 38689 45123
453071,13176 19057 21137 25197 40897 44854
2790492,329 18531 31717 37646
788369,5575 8424 9595 13629 16824 21903 24852 27104 33731 35921
518775,3999 5782 17460 23322 28842 28985 33754 33787 47626
960228,5296 19057 33198 36011 36929 37646 43295
2612855,6631 13176 18918 33055 39275 44008 47209
3062310,21903 29941 48246
1413293,5077 23734 24852 27801 34849 34968 48183
571697,6184
1755615,6066 11749 18488 39581
3326331,12341 13176 16797 24852 39275 49583 49621
1738057,1710 27104 44632 49235
2947591,2079 5451 9808 12872 17484 21137 21938 22935 24024 30756 31683 33709 40063 41787 42508 43961 45007 45066 45679 46331 46654 49191
308352,5077 23929 34234
1181163,13176 13885 43086
1251051,6184 26914 27845 39275
2629128,5450 8277 18564 32655 35842
1402053,1244 9839 13176 21137 21903 21938 24838 28123 31717 34126 34197 36695 38849 41950 43768 45007 47766
674085,3318 8707 9076 9597 14875 31981 37489 38185 45588 46842 47366
3291744,7139 16797 18035 24852 27086 27344 28199 39958 40910
515618,5785 16611 26131
406774,5959 6361 24852 29675 44632 47766
2478832,16617 21137 21903 24852 26369 43772
1819665,21405 26209 26452 47209
294211,3044 5002 5547 8479 10473 11009 13292 16797 17652 19348 20144 23040 24852 28715 30353 31764 31766 32792 35121 36011 36603 38374 38400 40541 43740 44683 45066 47672 47946 49141
2832320,5646 9507 11777 27966 30233 30489 39190 39409 47209 49374
410514,2954 5212 7021 10343 14084 15902 17461 18465 18479 20995 24852 31555 47209 48679
3081627,4920 5785 13176 21903 24852 25146 45066 47209
1144579,8571 12341 16283 17902
102821,4605 6187 12016 18027 24830 24852 24964 30391 30489 30850 33731 34126 35951 37646 40706 43961 44359 47144
2848645,5322 8309 26901 28465 36256 40063 49683
271552,11512 12785 17630 21301 29640 46817
1893385,10957 21372 28155 37229 46088
1824340,27845 30233
447273,2452 4793 12572 13176 13280 17145 21137 24561 24964 42265
2946729,2809 13113 13176 14084 30561 33000 33160 33845 45504 48857
2825791,9076 11759 13176 16797 43352
2577689,5479 21137 21903 22935 36695 47766
